                 1                                              D
BOO iP+  7706240611 4270        4420iS                        FLD       103 127 gg
BUA iP+  7706240611 4300        4480iS                        FLD        95 127 gg
BAD iP+  7706240611 4380        4610iS                        FLD       126 127 gg
COLIiP-  7706240611 4620        5040iS                        FLD        83 127 gg
                 1                                              D
BOO iP+  7706240620 2440        2530iS                        FLD       225 128 gg
BUA iP-  7706240620 2550        2730iS                        FLD       195 128 gg
BAD iP-  7706240620 2620        2820iS                        FLD       205 128 gg
COLIiP-  7706240620 2870        3280eS                        FLD           128 gg
