MODEL,WEIGHT,station,PHASE,THRESHOLD,timestamp,prob
PhaseNet,stead,ROBS,P,0.7,2023-06-04T00:25:10.620000Z,1
PhaseNet,stead,ROBS,P,0.7,2023-06-06T07:42:08.820000Z,2
PhaseNet,stead,ROBS,S,0.7,2023-06-06T07:42:10.700000Z,2
PhaseNet,stead,ROBS,P,0.7,2023-06-09T00:43:28.910000Z,0
PhaseNet,stead,ROBS,S,0.7,2023-06-09T00:43:33.080000Z,2
PhaseNet,stead,ROBS,P,0.7,2023-06-09T11:33:46.050000Z,0
PhaseNet,stead,ROBS,P,0.7,2023-06-09T11:59:20.790000Z,0
PhaseNet,stead,ROBS,P,0.7,2023-06-11T21:30:31.710000Z,2
PhaseNet,stead,ROBS,P,0.7,2023-06-14T00:33:51.350000Z,2
PhaseNet,stead,ROBS,S,0.7,2023-06-14T00:33:55.370000Z,2
PhaseNet,stead,ROBS,P,0.7,2023-06-14T10:28:09.230000Z,0
PhaseNet,stead,ROBS,P,0.7,2023-06-16T10:03:22.060000Z,0
PhaseNet,stead,ROBS,P,0.7,2023-06-16T21:16:29.340000Z,0
PhaseNet,stead,ROBS,S,0.7,2023-06-16T21:16:35.650000Z,2
PhaseNet,stead,ROBS,P,0.7,2023-06-19T23:49:08.960000Z,0
PhaseNet,stead,ROBS,P,0.7,2023-06-21T11:59:30.780000Z,0
PhaseNet,stead,ROBS,S,0.7,2023-06-28T21:01:09.300000Z,0
PhaseNet,stead,ROBS,P,0.7,2023-06-29T19:52:58.730000Z,0
PhaseNet,stead,ROBS,P,0.7,2023-06-30T01:24:20.180000Z,2
PhaseNet,stead,ROBS,P,0.7,2023-06-30T07:56:40.920000Z,2
PhaseNet,stead,ROBS,P,0.7,2023-06-30T11:59:32.590000Z,2
PhaseNet,stead,RONC,P,0.7,2023-06-02T02:18:29.060000Z,2
PhaseNet,stead,RONC,S,0.7,2023-06-02T02:18:32.300000Z,2
PhaseNet,stead,RONC,P,0.7,2023-06-03T05:18:37.320000Z,2
PhaseNet,stead,RONC,P,0.7,2023-06-09T14:19:21.500000Z,2
PhaseNet,stead,RONC,S,0.7,2023-06-09T14:19:27.160000Z,2
PhaseNet,stead,RONC,S,0.7,2023-06-13T17:17:25.900000Z,3
PhaseNet,stead,SABO,P,0.7,2023-06-06T09:10:10.880000Z,0
PhaseNet,stead,SABO,P,0.7,2023-06-08T09:25:55.280000Z,2
PhaseNet,stead,SABO,P,0.7,2023-06-11T07:46:04.910000Z,0
PhaseNet,stead,SABO,P,0.7,2023-06-11T21:30:35.110000Z,3
PhaseNet,stead,SABO,S,0.7,2023-06-11T21:30:43.960000Z,3
PhaseNet,stead,SABO,P,0.7,2023-06-12T08:28:23.030000Z,2
PhaseNet,stead,SABO,S,0.7,2023-06-12T08:28:27.370000Z,1
PhaseNet,stead,SABO,P,0.7,2023-06-13T06:31:14.940000Z,0
PhaseNet,stead,SABO,S,0.7,2023-06-13T06:31:20.640000Z,2
PhaseNet,stead,SABO,P,0.7,2023-06-14T00:33:49.130000Z,0
PhaseNet,stead,SABO,S,0.7,2023-06-14T00:33:51.120000Z,2
PhaseNet,stead,SABO,S,0.7,2023-06-14T08:42:58.800000Z,3
PhaseNet,stead,SABO,P,0.7,2023-06-14T09:18:23.740000Z,2
PhaseNet,stead,SABO,S,0.7,2023-06-14T09:18:29.020000Z,3
PhaseNet,stead,SABO,P,0.7,2023-06-15T08:57:30.570000Z,2
PhaseNet,stead,SABO,P,0.7,2023-06-18T06:16:50.340000Z,0
PhaseNet,stead,SABO,S,0.7,2023-06-18T06:16:54.370000Z,3
PhaseNet,stead,SABO,P,0.7,2023-06-19T22:04:25.240000Z,3
PhaseNet,stead,SABO,S,0.7,2023-06-19T22:04:30.940000Z,3
PhaseNet,stead,SABO,S,0.7,2023-06-19T23:49:18.410000Z,3
PhaseNet,stead,SABO,P,0.7,2023-06-22T07:15:21.410000Z,2
PhaseNet,stead,SABO,S,0.7,2023-06-22T07:15:28.360000Z,0
PhaseNet,stead,SABO,P,0.7,2023-06-23T05:22:05.080000Z,3
PhaseNet,stead,SABO,P,0.7,2023-06-29T10:59:05.450000Z,0
PhaseNet,stead,SABO,S,0.7,2023-06-29T10:59:11.380000Z,2
PhaseNet,stead,SABO,P,0.7,2023-06-30T07:56:37.000000Z,3
PhaseNet,stead,SABO,S,0.7,2023-06-30T07:56:40.710000Z,3
PhaseNet,stead,STAL,P,0.7,2023-06-03T21:45:33.260000Z,3
PhaseNet,stead,STAL,S,0.7,2023-06-03T21:45:38.240000Z,2
PhaseNet,stead,STAL,S,0.7,2023-06-05T21:00:43.500000Z,2
PhaseNet,stead,STAL,P,0.7,2023-06-10T03:34:14.210000Z,3
PhaseNet,stead,STAL,P,0.7,2023-06-14T10:20:11.650000Z,0
PhaseNet,stead,STAL,P,0.7,2023-06-23T05:21:54.840000Z,2
PhaseNet,stead,STAL,S,0.7,2023-06-23T05:22:00.090000Z,2
PhaseNet,stead,STAL,P,0.7,2023-06-23T05:27:58.410000Z,2
PhaseNet,stead,STAL,S,0.7,2023-06-23T05:28:04.120000Z,2
PhaseNet,stead,STAL,S,0.7,2023-06-24T12:59:08.300000Z,3
PhaseNet,stead,TRI,P,0.7,2023-06-02T08:50:44.010000Z,0
PhaseNet,stead,TRI,P,0.7,2023-06-08T09:25:50.890000Z,0
PhaseNet,stead,TRI,S,0.7,2023-06-08T09:25:53.560000Z,2
PhaseNet,stead,TRI,P,0.7,2023-06-08T09:40:31.760000Z,2
PhaseNet,stead,TRI,S,0.7,2023-06-08T09:40:34.720000Z,2
PhaseNet,stead,TRI,P,0.7,2023-06-09T08:06:37.040000Z,2
PhaseNet,stead,TRI,S,0.7,2023-06-14T08:41:57.760000Z,3
PhaseNet,stead,VARA,P,0.7,2023-06-01T10:02:12.860000Z,3
PhaseNet,stead,VARA,P,0.7,2023-06-03T05:18:36.010000Z,2
PhaseNet,stead,VARA,P,0.7,2023-06-05T10:03:31.780000Z,0
PhaseNet,stead,VARA,P,0.7,2023-06-09T10:13:12.740000Z,3
PhaseNet,stead,VARA,S,0.7,2023-06-09T10:13:17.080000Z,2
PhaseNet,stead,VARA,P,0.7,2023-06-09T17:32:25.080000Z,2
PhaseNet,stead,VARA,S,0.7,2023-06-09T17:32:27.180000Z,2
PhaseNet,stead,VARA,P,0.7,2023-06-22T15:16:37.660000Z,2
PhaseNet,stead,VARA,P,0.7,2023-06-27T01:38:17.840000Z,3
PhaseNet,stead,VARA,S,0.7,2023-06-27T01:38:33.220000Z,3
PhaseNet,stead,VARA,P,0.7,2023-06-28T10:39:45.060000Z,0
PhaseNet,stead,VARA,P,0.7,2023-06-30T06:27:13.170000Z,2
PhaseNet,stead,VARN,S,0.7,2023-06-04T17:58:36.900000Z,2
PhaseNet,stead,VARN,P,0.7,2023-06-05T21:00:07.060000Z,3
PhaseNet,stead,VARN,S,0.7,2023-06-05T21:00:13.160000Z,3
PhaseNet,stead,VARN,P,0.7,2023-06-12T19:19:03.640000Z,0
PhaseNet,stead,VARN,P,0.7,2023-06-13T17:17:19.510000Z,2
PhaseNet,stead,VARN,P,0.7,2023-06-23T05:27:55.630000Z,1
PhaseNet,stead,VARN,S,0.7,2023-06-23T05:27:58.490000Z,2
PhaseNet,stead,VARN,S,0.7,2023-06-24T12:58:01.610000Z,2
PhaseNet,stead,VARN,P,0.7,2023-06-26T10:05:19.070000Z,1
PhaseNet,stead,VARN,P,0.7,2023-06-27T01:38:20.970000Z,3
PhaseNet,stead,VARN,P,0.7,2023-06-28T23:02:59.830000Z,2
PhaseNet,stead,VINO,P,0.7,2023-06-03T16:54:16.660000Z,2
PhaseNet,stead,VINO,S,0.7,2023-06-03T16:54:19.900000Z,2
PhaseNet,stead,VINO,S,0.7,2023-06-04T00:04:19.700000Z,1
PhaseNet,stead,VINO,P,0.7,2023-06-04T00:25:11.000000Z,2
PhaseNet,stead,VINO,S,0.7,2023-06-04T00:25:16.690000Z,2
PhaseNet,stead,VINO,P,0.7,2023-06-05T08:28:05.220000Z,2
PhaseNet,stead,VINO,S,0.7,2023-06-05T08:29:17.600000Z,2
PhaseNet,stead,VINO,P,0.7,2023-06-06T00:55:24.870000Z,2
PhaseNet,stead,VINO,S,0.7,2023-06-06T00:55:28.010000Z,2
PhaseNet,stead,VINO,S,0.7,2023-06-06T07:43:30.700000Z,0
PhaseNet,stead,VINO,P,0.7,2023-06-09T00:43:31.510000Z,0
PhaseNet,stead,VINO,S,0.7,2023-06-09T00:43:36.260000Z,1
PhaseNet,stead,VINO,P,0.7,2023-06-09T11:33:43.220000Z,0
PhaseNet,stead,VINO,S,0.7,2023-06-09T11:33:44.530000Z,2
PhaseNet,stead,VINO,P,0.7,2023-06-09T11:59:23.250000Z,2
PhaseNet,stead,VINO,P,0.7,2023-06-13T06:31:12.940000Z,0
PhaseNet,stead,VINO,P,0.7,2023-06-14T10:28:10.260000Z,0
PhaseNet,stead,VINO,P,0.7,2023-06-14T11:59:40.970000Z,0
PhaseNet,stead,VINO,P,0.7,2023-06-19T22:04:23.140000Z,2
PhaseNet,stead,VINO,S,0.7,2023-06-19T23:50:27.300000Z,1
PhaseNet,stead,VINO,P,0.7,2023-06-20T00:08:22.870000Z,1
PhaseNet,stead,VINO,P,0.7,2023-06-21T11:59:32.750000Z,0
PhaseNet,stead,VINO,S,0.7,2023-06-23T05:22:10.330000Z,2
PhaseNet,stead,VINO,P,0.7,2023-06-24T12:58:07.670000Z,3
PhaseNet,stead,VINO,S,0.7,2023-06-24T12:58:17.830000Z,3
PhaseNet,stead,VINO,P,0.7,2023-06-26T03:04:18.570000Z,0
PhaseNet,stead,VINO,P,0.7,2023-06-27T00:56:29.570000Z,2
PhaseNet,stead,VINO,P,0.7,2023-06-28T01:24:26.440000Z,0
PhaseNet,stead,VINO,S,0.7,2023-06-28T01:24:30.120000Z,2
PhaseNet,stead,VINO,P,0.7,2023-06-30T11:59:35.130000Z,0
PhaseNet,stead,VOJS,P,0.7,2023-06-01T07:39:12.940000Z,0
PhaseNet,stead,VOJS,P,0.7,2023-06-01T23:54:27.270000Z,2
PhaseNet,stead,VOJS,P,0.7,2023-06-02T09:06:50.380000Z,0
PhaseNet,stead,VOJS,P,0.7,2023-06-04T00:03:08.680000Z,2
PhaseNet,stead,VOJS,P,0.7,2023-06-04T00:25:10.770000Z,1
PhaseNet,stead,VOJS,P,0.7,2023-06-05T15:36:27.140000Z,2
PhaseNet,stead,VOJS,P,0.7,2023-06-06T08:46:32.910000Z,0
PhaseNet,stead,VOJS,P,0.7,2023-06-06T09:10:12.130000Z,2
PhaseNet,stead,VOJS,P,0.7,2023-06-07T12:44:59.310000Z,2
PhaseNet,stead,VOJS,S,0.7,2023-06-07T12:45:04.330000Z,3
PhaseNet,stead,VOJS,P,0.7,2023-06-08T09:40:37.370000Z,2
PhaseNet,stead,VOJS,S,0.7,2023-06-08T09:40:44.700000Z,3
PhaseNet,stead,VOJS,P,0.7,2023-06-09T10:10:10.360000Z,1
PhaseNet,stead,VOJS,P,0.7,2023-06-11T07:46:05.020000Z,2
PhaseNet,stead,VOJS,P,0.7,2023-06-12T08:28:20.030000Z,2
PhaseNet,stead,VOJS,S,0.7,2023-06-12T08:28:22.820000Z,2
PhaseNet,stead,VOJS,P,0.7,2023-06-12T11:18:45.130000Z,1
PhaseNet,stead,VOJS,P,0.7,2023-06-14T08:42:01.850000Z,0
PhaseNet,stead,VOJS,S,0.7,2023-06-14T08:43:28.700000Z,3
PhaseNet,stead,VOJS,P,0.7,2023-06-14T08:57:52.470000Z,1
PhaseNet,stead,VOJS,P,0.7,2023-06-14T11:59:37.830000Z,0
PhaseNet,stead,VOJS,P,0.7,2023-06-15T08:57:26.980000Z,2
PhaseNet,stead,VOJS,P,0.7,2023-06-16T10:03:19.430000Z,0
PhaseNet,stead,VOJS,P,0.7,2023-06-16T14:38:48.460000Z,1
PhaseNet,stead,VOJS,P,0.7,2023-06-19T11:59:09.570000Z,0
PhaseNet,stead,VOJS,S,0.7,2023-06-19T11:59:19.240000Z,1
PhaseNet,stead,VOJS,P,0.7,2023-06-19T12:38:20.920000Z,0
PhaseNet,stead,VOJS,P,0.7,2023-06-20T00:08:24.330000Z,2
PhaseNet,stead,VOJS,P,0.7,2023-06-21T11:59:29.890000Z,0
PhaseNet,stead,VOJS,P,0.7,2023-06-21T14:18:28.780000Z,2
PhaseNet,stead,VOJS,S,0.7,2023-06-21T14:18:34.120000Z,3
PhaseNet,stead,VOJS,P,0.7,2023-06-22T07:15:17.870000Z,0
PhaseNet,stead,VOJS,S,0.7,2023-06-22T07:15:21.790000Z,2
PhaseNet,stead,VOJS,P,0.7,2023-06-23T08:38:35.190000Z,2
PhaseNet,stead,VOJS,S,0.7,2023-06-23T10:33:30.750000Z,2
PhaseNet,stead,VOJS,P,0.7,2023-06-26T15:55:34.780000Z,0
PhaseNet,stead,VOJS,S,0.7,2023-06-26T15:55:38.110000Z,0
PhaseNet,stead,VOJS,P,0.7,2023-06-27T01:11:58.750000Z,2
PhaseNet,stead,VOJS,P,0.7,2023-06-27T10:15:09.980000Z,0
PhaseNet,stead,VOJS,P,0.7,2023-06-27T22:35:11.870000Z,1
PhaseNet,stead,VOJS,P,0.7,2023-06-28T06:35:40.470000Z,2
PhaseNet,stead,VOJS,P,0.7,2023-06-28T21:00:07.670000Z,2
PhaseNet,stead,VOJS,S,0.7,2023-06-28T21:00:13.560000Z,3
PhaseNet,stead,VOJS,P,0.7,2023-06-29T10:29:46.250000Z,1
PhaseNet,stead,VOJS,S,0.7,2023-06-29T11:00:00.600000Z,0
PhaseNet,stead,VOJS,P,0.7,2023-06-29T19:53:02.600000Z,1
PhaseNet,stead,VOJS,S,0.7,2023-06-29T19:54:11.700000Z,3
PhaseNet,stead,VOJS,P,0.7,2023-06-30T01:24:13.950000Z,2
PhaseNet,stead,VOJS,P,0.7,2023-06-30T07:56:39.700000Z,2
PhaseNet,stead,VOJS,P,0.7,2023-06-30T11:59:32.030000Z,2
PhaseNet,stead,ZIAN,P,0.7,2023-06-01T10:02:11.410000Z,0
PhaseNet,stead,ZIAN,P,0.7,2023-06-01T14:59:52.320000Z,0
PhaseNet,stead,ZIAN,P,0.7,2023-06-04T17:57:10.100000Z,2
PhaseNet,stead,ZIAN,P,0.7,2023-06-05T21:00:13.770000Z,3
PhaseNet,stead,ZIAN,P,0.7,2023-06-08T16:01:59.580000Z,1
PhaseNet,stead,ZIAN,P,0.7,2023-06-13T17:17:19.930000Z,2
PhaseNet,stead,ZIAN,P,0.7,2023-06-14T10:04:58.850000Z,0
PhaseNet,stead,ZIAN,P,0.7,2023-06-14T10:35:36.340000Z,0
PhaseNet,stead,ZIAN,P,0.7,2023-06-24T12:58:06.260000Z,2
PhaseNet,stead,ZIAN,S,0.7,2023-06-24T12:58:15.110000Z,3
PhaseNet,stead,ZIAN,P,0.7,2023-06-26T10:05:11.320000Z,0
PhaseNet,stead,ZIAN,P,0.7,2023-06-27T01:38:24.100000Z,2
PhaseNet,stead,ZIAN,P,0.7,2023-06-27T10:46:42.940000Z,0
EQTransformer,instance,ABSI,P,0.8,2023-06-08T15:19:25.480000Z,1
EQTransformer,instance,ABSI,S,0.8,2023-06-12T19:19:12.540000Z,2
EQTransformer,instance,ABSI,P,0.8,2023-06-13T17:17:25.430000Z,3
EQTransformer,instance,ABSI,P,0.8,2023-06-14T10:05:04.250000Z,2
EQTransformer,instance,ABSI,P,0.8,2023-06-29T15:09:00.640000Z,0
EQTransformer,instance,ABSI,P,0.8,2023-06-29T15:32:58.890000Z,0
EQTransformer,instance,ABTA,S,0.8,2023-06-03T21:45:36.030000Z,2
EQTransformer,instance,ABTA,P,0.8,2023-06-05T21:00:09.810000Z,4
EQTransformer,instance,ABTA,S,0.8,2023-06-05T21:00:18.740000Z,3
EQTransformer,instance,ABTA,P,0.8,2023-06-11T21:30:34.270000Z,2
EQTransformer,instance,ABTA,S,0.8,2023-06-11T21:30:41.970000Z,2
EQTransformer,instance,ACOM,P,0.8,2023-06-04T00:03:09.150000Z,2
EQTransformer,instance,ACOM,S,0.8,2023-06-04T00:03:14.520000Z,2
EQTransformer,instance,ACOM,P,0.8,2023-06-05T21:00:13.770000Z,3
EQTransformer,instance,ACOM,S,0.8,2023-06-05T21:00:24.080000Z,3
EQTransformer,instance,ACOM,P,0.8,2023-06-11T21:30:33.330000Z,2
EQTransformer,instance,ACOM,S,0.8,2023-06-11T21:30:40.670000Z,2
EQTransformer,instance,ACOM,S,0.8,2023-06-14T06:29:26.390000Z,2
EQTransformer,instance,ACOM,P,0.8,2023-06-18T03:46:54.620000Z,2
EQTransformer,instance,ACOM,S,0.8,2023-06-18T03:46:57.060000Z,2
EQTransformer,instance,ACOM,S,0.8,2023-06-19T12:49:47.810000Z,2
EQTransformer,instance,ACOM,S,0.8,2023-06-19T22:04:25.140000Z,2
EQTransformer,instance,ACOM,P,0.8,2023-06-21T14:18:26.770000Z,0
EQTransformer,instance,ACOM,S,0.8,2023-06-21T14:18:30.580000Z,2
EQTransformer,instance,ACOM,S,0.8,2023-06-23T10:33:37.030000Z,2
EQTransformer,instance,ACOM,P,0.8,2023-06-28T08:32:57.970000Z,0
EQTransformer,instance,ACOM,S,0.8,2023-06-28T08:33:01.470000Z,2
EQTransformer,instance,AGOR,P,0.8,2023-06-04T17:57:09.030000Z,2
EQTransformer,instance,AGOR,S,0.8,2023-06-04T17:57:13.260000Z,2
EQTransformer,instance,BAD,P,0.8,2023-06-02T08:50:46.420000Z,2
EQTransformer,instance,BAD,S,0.8,2023-06-03T00:31:43.560000Z,1
EQTransformer,instance,BAD,S,0.8,2023-06-04T00:04:23.400000Z,2
EQTransformer,instance,BAD,S,0.8,2023-06-05T08:29:10.700000Z,0
EQTransformer,instance,BAD,S,0.8,2023-06-06T00:55:27.960000Z,0
EQTransformer,instance,BAD,S,0.8,2023-06-06T07:43:39.000000Z,0
EQTransformer,instance,BAD,S,0.8,2023-06-11T21:30:32.310000Z,2
EQTransformer,instance,BAD,S,0.8,2023-06-13T06:31:19.080000Z,2
EQTransformer,instance,BAD,S,0.8,2023-06-19T22:04:29.120000Z,2
EQTransformer,instance,BAD,S,0.8,2023-06-19T23:50:36.600000Z,2
EQTransformer,instance,BAD,P,0.8,2023-06-21T11:59:33.040000Z,0
EQTransformer,instance,BAD,S,0.8,2023-06-22T13:30:22.950000Z,3
EQTransformer,instance,BAD,S,0.8,2023-06-23T05:22:10.500000Z,3
EQTransformer,instance,BAD,P,0.8,2023-06-26T03:04:17.530000Z,1
EQTransformer,instance,BAD,S,0.8,2023-06-26T03:04:20.310000Z,3
EQTransformer,instance,BAD,P,0.8,2023-06-28T01:24:26.430000Z,3
EQTransformer,instance,BAD,S,0.8,2023-06-28T01:24:29.830000Z,0
EQTransformer,instance,BALD,P,0.8,2023-06-02T02:18:29.010000Z,2
EQTransformer,instance,BOO,S,0.8,2023-06-04T00:25:20.210000Z,2
EQTransformer,instance,BOO,S,0.8,2023-06-04T03:09:49.960000Z,2
EQTransformer,instance,BOO,P,0.8,2023-06-05T08:28:03.340000Z,0
EQTransformer,instance,BOO,S,0.8,2023-06-05T08:28:40.500000Z,0
EQTransformer,instance,BOO,S,0.8,2023-06-05T21:00:12.270000Z,3
EQTransformer,instance,BOO,P,0.8,2023-06-11T21:30:26.420000Z,1
EQTransformer,instance,BOO,S,0.8,2023-06-23T05:22:08.840000Z,2
EQTransformer,instance,BOO,S,0.8,2023-06-24T12:58:14.880000Z,2
EQTransformer,instance,BOO,P,0.8,2023-06-26T03:04:17.660000Z,2
EQTransformer,instance,BOO,S,0.8,2023-06-26T03:04:20.260000Z,3
EQTransformer,instance,BOO,P,0.8,2023-06-28T01:24:24.200000Z,2
EQTransformer,instance,BOO,S,0.8,2023-06-28T01:24:26.110000Z,1
EQTransformer,instance,CADS,S,0.8,2023-06-03T08:29:29.590000Z,2
EQTransformer,instance,CADS,S,0.8,2023-06-04T00:25:17.910000Z,2
EQTransformer,instance,CADS,P,0.8,2023-06-09T00:43:29.160000Z,1
EQTransformer,instance,CADS,S,0.8,2023-06-09T00:43:32.360000Z,2
EQTransformer,instance,CADS,P,0.8,2023-06-09T10:10:14.020000Z,0
EQTransformer,instance,CADS,P,0.8,2023-06-09T11:29:01.950000Z,2
EQTransformer,instance,CADS,S,0.8,2023-06-09T11:30:25.000000Z,2
EQTransformer,instance,CADS,S,0.8,2023-06-11T21:30:43.390000Z,2
EQTransformer,instance,CADS,P,0.8,2023-06-14T10:28:09.800000Z,0
EQTransformer,instance,CADS,S,0.8,2023-06-18T12:07:51.310000Z,2
EQTransformer,instance,CADS,S,0.8,2023-06-23T10:33:31.550000Z,3
EQTransformer,instance,CADS,S,0.8,2023-06-26T15:55:32.280000Z,3
EQTransformer,instance,CADS,S,0.8,2023-06-27T22:35:18.500000Z,0
EQTransformer,instance,CADS,S,0.8,2023-06-28T21:01:04.500000Z,0
EQTransformer,instance,CADS,P,0.8,2023-06-29T10:29:49.830000Z,0
EQTransformer,instance,CADS,P,0.8,2023-06-30T01:24:18.000000Z,2
EQTransformer,instance,CADS,P,0.8,2023-06-30T11:59:32.300000Z,0
EQTransformer,instance,CAE,S,0.8,2023-06-01T09:27:59.360000Z,2
EQTransformer,instance,CAE,P,0.8,2023-06-01T09:53:32.530000Z,2
EQTransformer,instance,CAE,S,0.8,2023-06-01T09:53:36.360000Z,3
EQTransformer,instance,CAE,S,0.8,2023-06-04T17:57:17.250000Z,2
EQTransformer,instance,CAE,S,0.8,2023-06-05T18:20:51.150000Z,3
EQTransformer,instance,CAE,S,0.8,2023-06-05T21:01:11.700000Z,3
EQTransformer,instance,CAE,P,0.8,2023-06-11T21:30:32.960000Z,2
EQTransformer,instance,CARE,P,0.8,2023-06-01T10:02:14.090000Z,0
EQTransformer,instance,CARE,P,0.8,2023-06-01T14:59:55.110000Z,0
EQTransformer,instance,CARE,P,0.8,2023-06-28T10:39:46.460000Z,1
EQTransformer,instance,CARE,P,0.8,2023-06-29T15:06:39.430000Z,0
EQTransformer,instance,CIMO,S,0.8,2023-06-01T09:53:35.530000Z,2
EQTransformer,instance,CIMO,S,0.8,2023-06-03T21:45:34.180000Z,2
EQTransformer,instance,CIMO,P,0.8,2023-06-04T03:09:46.690000Z,1
EQTransformer,instance,CIMO,S,0.8,2023-06-04T03:09:50.140000Z,3
EQTransformer,instance,CIMO,S,0.8,2023-06-05T21:01:01.500000Z,2
EQTransformer,instance,CIMO,P,0.8,2023-06-10T03:34:11.320000Z,0
EQTransformer,instance,CIMO,S,0.8,2023-06-11T21:30:35.350000Z,3
EQTransformer,instance,CIMO,S,0.8,2023-06-14T05:11:32.160000Z,2
EQTransformer,instance,CIMO,S,0.8,2023-06-24T12:58:49.900000Z,2
EQTransformer,instance,CIMO,S,0.8,2023-06-28T23:03:57.100000Z,2
EQTransformer,instance,CIMO,S,0.8,2023-06-30T08:13:46.990000Z,3
EQTransformer,instance,CLUD,P,0.8,2023-06-03T16:54:16.790000Z,2
EQTransformer,instance,CLUD,S,0.8,2023-06-03T16:54:19.600000Z,2
EQTransformer,instance,CLUD,P,0.8,2023-06-05T08:28:06.500000Z,2
EQTransformer,instance,CLUD,S,0.8,2023-06-05T08:29:38.200000Z,0
EQTransformer,instance,CLUD,S,0.8,2023-06-05T21:00:11.410000Z,3
EQTransformer,instance,CLUD,S,0.8,2023-06-06T00:55:26.730000Z,2
EQTransformer,instance,CLUD,S,0.8,2023-06-11T23:30:45.910000Z,2
EQTransformer,instance,CLUD,S,0.8,2023-06-12T19:20:33.600000Z,2
EQTransformer,instance,CLUD,S,0.8,2023-06-13T06:31:26.190000Z,2
EQTransformer,instance,CLUD,S,0.8,2023-06-23T05:22:07.700000Z,3
EQTransformer,instance,CLUD,S,0.8,2023-06-24T12:58:13.660000Z,3
EQTransformer,instance,CTI,S,0.8,2023-06-04T17:58:31.700000Z,0
EQTransformer,instance,CTI,P,0.8,2023-06-05T21:00:12.790000Z,3
EQTransformer,instance,CTI,S,0.8,2023-06-05T21:00:22.600000Z,3
EQTransformer,instance,CTI,P,0.8,2023-06-10T03:34:14.510000Z,2
EQTransformer,instance,CTI,S,0.8,2023-06-10T03:34:20.460000Z,3
EQTransformer,instance,CTI,S,0.8,2023-06-12T19:19:14.170000Z,3
EQTransformer,instance,CTI,S,0.8,2023-06-23T05:22:05.390000Z,3
EQTransformer,instance,CTI,P,0.8,2023-06-23T06:58:16.340000Z,3
EQTransformer,instance,CTI,S,0.8,2023-06-23T06:58:18.670000Z,2
EQTransformer,instance,DOSS,P,0.8,2023-06-03T05:18:39.310000Z,3
EQTransformer,instance,DOSS,S,0.8,2023-06-04T17:57:20.400000Z,3
EQTransformer,instance,DOSS,P,0.8,2023-06-08T16:01:58.870000Z,0
EQTransformer,instance,DOSS,S,0.8,2023-06-09T10:13:21.210000Z,2
EQTransformer,instance,DOSS,S,0.8,2023-06-13T17:17:23.620000Z,3
EQTransformer,instance,DOSS,P,0.8,2023-06-14T10:35:35.380000Z,0
EQTransformer,instance,DOSS,P,0.8,2023-06-23T05:22:04.160000Z,2
EQTransformer,instance,DOSS,P,0.8,2023-06-23T06:58:18.880000Z,3
EQTransformer,instance,DOSS,S,0.8,2023-06-23T06:58:24.360000Z,2
EQTransformer,instance,DOSS,P,0.8,2023-06-29T15:33:20.710000Z,1
EQTransformer,instance,DRE,P,0.8,2023-06-02T08:50:42.740000Z,2
EQTransformer,instance,DRE,P,0.8,2023-06-02T09:06:54.510000Z,1
EQTransformer,instance,DRE,S,0.8,2023-06-03T08:29:32.100000Z,0
EQTransformer,instance,DRE,S,0.8,2023-06-04T00:04:25.700000Z,0
EQTransformer,instance,DRE,P,0.8,2023-06-09T10:10:14.370000Z,0
EQTransformer,instance,DRE,S,0.8,2023-06-09T11:30:17.200000Z,2
EQTransformer,instance,DRE,P,0.8,2023-06-12T08:28:24.400000Z,1
EQTransformer,instance,DRE,S,0.8,2023-06-12T08:28:29.920000Z,1
EQTransformer,instance,DRE,P,0.8,2023-06-20T03:40:34.890000Z,2
EQTransformer,instance,DRE,S,0.8,2023-06-21T14:18:27.550000Z,2
EQTransformer,instance,DRE,P,0.8,2023-06-22T07:15:21.300000Z,0
EQTransformer,instance,DRE,S,0.8,2023-06-22T07:15:27.470000Z,2
EQTransformer,instance,DRE,P,0.8,2023-06-23T05:22:05.740000Z,2
EQTransformer,instance,DRE,P,0.8,2023-06-23T10:33:25.270000Z,2
EQTransformer,instance,DRE,S,0.8,2023-06-23T10:33:34.180000Z,3
EQTransformer,instance,DRE,P,0.8,2023-06-26T15:55:32.770000Z,2
EQTransformer,instance,DRE,S,0.8,2023-06-26T15:55:35.450000Z,2
EQTransformer,instance,DRE,S,0.8,2023-06-28T21:01:20.200000Z,2
EQTransformer,instance,DRE,S,0.8,2023-06-29T10:59:12.040000Z,2
EQTransformer,instance,DRE,P,0.8,2023-06-30T07:56:40.060000Z,0
EQTransformer,instance,DRE,S,0.8,2023-06-30T07:56:45.940000Z,3
EQTransformer,instance,DST2,S,0.8,2023-06-04T00:25:16.320000Z,3
EQTransformer,instance,DST2,P,0.8,2023-06-09T08:06:35.940000Z,2
EQTransformer,instance,DST2,P,0.8,2023-06-14T09:18:19.260000Z,2
EQTransformer,instance,DST2,S,0.8,2023-06-14T09:18:20.880000Z,2
EQTransformer,instance,FETA,S,0.8,2023-06-04T02:28:53.830000Z,2
EQTransformer,instance,FETA,P,0.8,2023-06-27T09:42:35.500000Z,2
EQTransformer,instance,FETA,P,0.8,2023-06-27T10:17:26.050000Z,2
EQTransformer,instance,FUSE,P,0.8,2023-06-05T08:28:04.900000Z,1
EQTransformer,instance,FUSE,S,0.8,2023-06-05T08:29:09.500000Z,2
